t_s,r_amp
2550.352,0.02372
2550.388,0.02475
2550.41,0.02516
2550.45,0.01276
2550.49,0.01685
2550.59,0.046
2550.61,0.04259
2550.63,0.04582
2550.678,0.34532
2550.77,0.11172
2550.826,0.07875
2550.852,0.06487
2550.912,0.02659
2550.93,0.01887
2550.954,0.02093
2550.97,0.01181
2551.008,0.00031
2551.03,-0.00296
2551.07,0.01851
2551.088,0.0221
2551.11,0.02561
2551.132,0.02331
2551.15,0.0212
2551.188,0.00952
2551.21,0.00737
2551.25,-0.00961
2551.35,0.02785
2551.39,0.03661
2551.438,0.38184
2551.516,0.12834
2551.608,0.06011
2551.63,0.0602
2551.666,0.02907
2551.71,0.03738
2551.768,-0.004
2551.79,0.0106
2551.832,0.03207
2551.852,0.03697
2551.87,0.04834
2551.95,0.01172
2551.968,0.015
2552.012,0.02394
2552.032,0.01635
2552.054,0.02498
2552.13,0.0602
2552.154,0.06127
2552.166,0.06285
2552.212,0.04609
2552.242,0.33045
2552.332,0.1186
2552.384,0.07844
2552.428,0.04627
2552.452,0.04632
2552.47,0.03288
2552.514,0.05337
2552.53,0.06199
2552.544,0.04277
2552.612,0.04623
2552.67,0.03738
2552.69,0.04304
2552.732,0.03383
2552.752,0.02862
2552.772,0.01833
2552.826,0.0124
2552.87,-0.01267
2552.892,-0.03949
2552.914,0.0142
2552.932,0.04456
2552.95,0.04483
2552.968,0.04057
2552.988,0.03962
2553.032,0.37214
2553.11,0.07853
2553.128,0.07924
2553.192,0.04748
2553.308,0.02022
2553.332,0.01599
2553.348,0.0111
2553.37,0.0031
2553.41,0.01083
2553.452,0.02031
2553.472,0.0252
2553.488,0.0257
2553.532,0.01923
2553.614,0.00961
2553.65,-0.02668
2553.732,0.03791
2553.768,0.03037
2553.792,0.03149
2553.816,0.38759
2553.89,0.12345
2553.912,0.11532
2553.988,0.05696
2554.012,0.05526
2554.09,0.04128
2554.212,0.03324
2554.25,0.03243
2554.272,0.03437
2554.292,0.02619
2554.308,0.00872
2554.33,0.00916
2554.392,0.02017
2554.41,0.01186
2554.434,0.01649
2554.452,0.00512
2554.474,-0.01343
2554.534,0.0681
2554.548,0.06599
2554.59,0.07282
2554.636,0.36832
2554.71,0.13257
2554.792,0.07938
2554.848,0.03756
2554.872,0.03756
2554.912,0.07668
2554.968,0.03922
2554.988,0.0363
2555.012,0.05467
2555.05,0.03832
2555.094,0.03374
2555.168,0.00858
2555.194,-0.00054
2555.212,-0.00045
2555.294,0.0186
2555.332,0.03028
2555.354,0.02695
2555.396,0.34532
2555.47,0.09232
2555.614,0.01379
2555.632,-0.00126
2555.672,0.02907
2555.77,0.01855
2555.808,0.01756
2555.83,0.02417
2555.848,0.01851
2555.894,0.01622
2555.912,0.01024
2555.932,0.01155
2555.95,0.0088
2555.972,0.01181
2555.992,0.01554
2556.03,0.00364
2556.05,-0.01887
2556.114,0.03711
2556.134,0.04474
2556.174,0.06738
2556.218,0.38849
2556.314,0.12547
2556.35,0.09268
2556.392,0.06833
2556.452,0.042
2556.472,0.03648
2556.492,0.04632
2556.512,0.03482
2556.554,0.01707
2556.592,0.01581
2556.612,0.02691
2556.648,0.03216
2556.67,0.0257
2556.692,0.00961
2556.728,-0.00481
2556.774,0.01011
2556.812,0.00633
2556.838,0.00234
2556.874,0.00723
2556.894,0.00449
2556.912,-0.01402
2557.01,0.04995
2557.08,0.38616
2557.15,0.13962
2557.212,0.10817
2557.27,0.06312
2557.314,0.03958
2557.354,0.04995
2557.412,0.02053
2557.432,0.02902
2557.454,0.04771
2557.474,0.03167
2557.492,0.04286
2557.51,0.04766
2557.556,0.05018
2557.566,0.03149
2557.594,0.03136
2557.616,0.023
2557.632,0.02898
2557.674,0.02435
2557.774,0.04928
2557.814,0.05629
2557.87,0.33562
2557.95,0.09182
2558.018,0.03594
2558.038,0.0367
2558.092,-0.0022
2558.112,-0.00678
2558.152,-0.00557
2558.174,0.00162
2558.192,0.01096
2558.234,0.01869
2558.256,0.01828
2558.272,0.01181
2558.316,0.01725
2558.352,0.01159
2558.374,0.01721
2558.392,0.01653
2558.412,0.02718
2558.432,0.01388
2558.474,0.00472
2558.49,-0.01851
2558.512,-0.01954
2558.538,-0.01644
2558.634,0.04632
2558.706,0.37731
2558.776,0.12489
2558.81,0.10813
2558.874,0.08392
2558.914,0.03163
2558.932,0.02583
2558.954,0.01397
2558.974,0.02183
2558.992,0.03706
2559.034,0.01977
2559.07,0.04528
2559.11,0.03917
2559.132,0.04205
2559.174,0.03468
2559.236,0.02102
2559.252,0.02008
2559.27,0.02174
2559.294,0.02691
2559.332,0.00162
2559.374,-0.02138
2559.394,-0.02188
2559.434,0.04052
2559.456,0.05606
2559.534,0.38512
2559.61,0.13243
2559.672,0.06801
2559.692,0.06357
2559.754,0.03315
2559.794,0.01599
2559.812,0.02713
2559.852,0.00103
2559.896,0.03369
2559.916,0.0354
2559.95,0.03239
2559.974,0.02466
2560.01,0.0111
2560.054,0.00719
2560.096,0.02439
2560.166,0.02511
2560.192,-0.01801
2560.282,0.0482
2560.318,0.04919
2560.334,0.05148
2560.364,0.32398
2560.452,0.11914
2560.49,0.06276
2560.512,0.05921
2560.574,0.03648
2560.614,0.01491
2560.652,0.0257
2560.714,0.03131
2560.732,0.03055
2560.756,0.03037
2560.772,0.03001
2560.794,0.02857
2560.836,0.02048
2560.894,0.01276
2560.914,0.01447
2560.932,-0.00018
2560.976,-0.00544
2560.996,-0.00148
2561.01,-0.01375
2561.038,-0.01523
2561.128,0.03998
2561.168,0.04564
2561.208,0.32955
2561.278,0.10997
2561.29,0.11303
2561.314,0.09591
2561.336,0.08369
2561.356,0.10063
2561.394,0.04959
2561.412,0.03949
2561.434,0.01869
2561.458,0.02408
2561.494,0.02767
2561.554,0.04227
2561.594,0.04304
2561.618,0.04618
2561.636,0.04739
2561.674,0.03378
2561.694,0.03261
2561.734,0.02013
2561.758,0.03508
2561.792,0.03432
2561.816,0.02008
2561.852,0.03252
2561.876,0.03252
2561.912,-0.00404
2561.974,0.0358
2561.994,0.04259
2562.012,0.03985
2562.034,0.03612
2562.08,0.33068
2562.16,0.09546
2562.196,0.08715
2562.232,0.07803
2562.254,0.05768
2562.294,0.02799
2562.32,0.01424
2562.336,0.01707
2562.374,0.027
2562.39,0.01635
2562.416,0.01756
2562.436,0.02031
2562.454,0.02808
2562.514,0.04142
2562.536,0.03216
2562.556,0.01824
2562.578,0.02331
2562.62,0.01074
2562.658,0.02444
2562.698,-0.01455
2562.714,-0.00256
2562.734,0.01074
2562.796,0.01945
2562.834,0.05526
2562.856,0.06285
2562.918,0.34451
2562.994,0.11752
2563.036,0.0863
2563.072,0.05022
2563.094,0.04986
2563.114,0.04232
2563.156,0.02251
2563.178,0.01181
2563.216,-0.00126
2563.234,0.01006
2563.256,0.02749
2563.296,0.03432
2563.314,0.02978
2563.338,0.03769
2563.36,0.03935
2563.376,0.04775
2563.398,0.02489
2563.414,0.03473
2563.456,0.02583
2563.484,0.01887
2563.518,0.01181
2563.554,0.00449
2563.574,-0.00701
2563.598,-0.02408
2563.634,0.042
2563.654,0.0469
2563.674,0.04043
2563.694,0.04263
2563.714,0.03756
2563.744,0.30893
2563.816,0.10305
2563.838,0.08859
2563.876,0.05777
2563.894,0.05031
2563.914,0.04766
2563.976,-0.00148
2564.014,0.02381
2564.034,0.02004
2564.052,0.00845
2564.078,0.01536
2564.114,0.01963
2564.138,0.03711
2564.158,0.03041
2564.236,0.02498
2564.272,0.01739
2564.298,0.01105
2564.336,0.0239
2564.362,0.02084
2564.376,0.03576
2564.398,0.0124
2564.44,-0.00072
2564.478,0.00148
2564.496,0.04335
2564.562,0.04259
2564.604,0.34595
2564.676,0.12489
2564.716,0.07534
2564.734,0.07403
2564.774,0.08809
2564.796,0.05925
2564.856,0.04915
2564.88,0.04447
2564.898,0.05678
2564.918,0.03136
2564.938,0.02246
2564.956,0.03019
2564.976,0.02426
2565.002,0.03625
2565.034,0.04007
2565.06,0.05018
2565.078,0.04187
2565.096,0.04906
2565.138,0.01676
2565.16,0.01972
2565.178,0.01927
2565.202,0.02462
2565.22,0.02682
2565.236,0.02466
2565.32,0.03917
2565.338,0.05382
2565.386,0.04784
2565.398,0.05265
2565.432,0.31895
2565.52,0.11213
2565.558,0.0841
2565.576,0.07776
2565.62,0.02862
2565.694,0.01887
2565.756,0.02201
2565.798,0.02987
2565.818,0.04726
2565.836,0.03199
2565.88,0.0469
2565.94,0.02251
2565.96,0.01563
2565.976,0.00202
2566.016,0.0168
2566.038,0.01851
2566.14,0.02659
2566.18,0.046
2566.198,0.04304
2566.256,0.34052
2566.336,0.07929
2566.358,0.08374
2566.424,0.05049
2566.46,0.03953
2566.502,0.01137
2566.544,0.01855
2566.558,0.01797
2566.576,0.00988
2566.596,0.01945
2566.64,0.03086
2566.698,0.06563
2566.74,0.03625
2566.76,0.01941
2566.78,0.01878
2566.8,0.0106
2566.822,0.01491
2566.856,0.01478
2566.876,0.0128
2566.898,0.00975
2566.918,-0.00054
2566.976,0.03783
2567.038,0.06096
2567.088,0.36396
2567.178,0.13962
2567.198,0.10844
2567.224,0.08378
2567.258,0.0933
2567.338,0.04942
2567.358,0.04703
2567.376,0.02147
2567.46,0.03791
2567.472,0.02601
2567.506,0.04667
2567.58,0.01339
2567.636,0.0221
2567.66,0.01878
2567.68,0.02691
2567.722,0.01469
2567.756,-0.00377
2567.806,0.04829
2567.838,0.05409
2567.86,0.05386
2567.922,0.30579
2568.0,0.10552
2568.02,0.09034
2568.044,0.0801
2568.058,0.06473
2568.08,0.06415
2568.118,0.03522
2568.134,0.00557
2568.204,0.02035
2568.22,0.0146
2568.242,0.00791
2568.258,0.02965
2568.28,0.03338
2568.3,0.03756
2568.34,0.03181
2568.36,0.04676
2568.4,0.02534
2568.42,0.02403
2568.46,0.01002
2568.478,0.01384
2568.568,-0.01833
2568.646,0.03252
2568.67,0.03531
2568.682,0.03037
2568.7,0.04088
2568.734,0.31657
2568.822,0.1048
2568.84,0.07498
2568.862,0.06343
2568.884,0.07062
2568.902,0.06559
2568.94,0.02641
2568.96,0.02331
2568.98,0.01923
2569.0,0.00575
2569.018,0.01887
2569.038,0.01532
2569.086,0.02331
2569.112,0.02727
2569.156,0.03526
2569.226,0.03109
2569.26,0.02677
2569.28,0.02516
2569.302,0.01545
2569.32,0.02004
2569.34,0.02161
2569.36,0.03109
2569.38,0.03239
2569.402,0.01995
2569.418,0.00503
2569.442,-0.01869
2569.502,0.03634
2569.52,0.04057
2569.544,0.02736
2569.558,0.03145
2569.582,0.01644
2569.608,0.3575
2569.696,0.0978
2569.74,0.08657
2569.782,0.07421
2569.822,0.03019
2569.858,0.02983
2569.898,0.03234
2569.962,0.00827
2569.98,0.02408
2570.022,0.03324
2570.042,0.03971
2570.062,0.02331
2570.144,0.01119
2570.158,0.01438
2570.184,0.01936
2570.202,0.01941
2570.22,0.02098
2570.244,0.0106
2570.264,-0.03985
2570.322,0.05696
2570.364,0.04447
2570.41,0.30615
2570.502,0.09362
2570.52,0.07996
2570.602,0.0327
2570.702,0.01455
2570.724,0.00463
2570.784,0.03396
2570.804,0.03199
2570.86,0.03949
2570.9,0.03706
2570.92,0.02731
2570.946,0.02965
2570.966,0.03095
2570.986,0.02462
2571.004,0.02013
2571.104,0.03922
2571.122,0.04187
2571.14,0.04281
2571.166,0.04416
2571.202,0.34919
2571.244,-0.12965
2571.286,0.11033
2571.304,0.08162
2571.326,0.06357
2571.362,0.06851
2571.404,0.02538
2571.424,0.02017
2571.448,0.02331
2571.486,0.02628
2571.5,0.03324
2571.564,0.02143
2571.584,0.03742
2571.604,0.02736
2571.624,0.04331
2571.688,0.02255
2571.72,0.0221
2571.742,0.02498
2571.76,0.02857
2571.78,0.02331
2571.924,0.06074
2571.942,0.05701
2572.0,0.37192
2572.08,0.1265
2572.104,0.1186
2572.12,0.11518
2572.144,0.08895
2572.246,0.02641
2572.262,0.03401
2572.284,0.02996
2572.304,0.04173
2572.4,0.03374
2572.422,0.04555
2572.442,0.02907
2572.464,0.02318
2572.484,0.02592
2572.504,0.02251
2572.526,0.02026
2572.542,0.03482
2572.584,-0.00162
2572.602,-0.03338
2572.648,0.03904
2572.702,0.03625
2572.72,0.02736
2572.748,0.30049
2572.846,0.08733
2572.866,0.08037
2572.886,0.05377
2572.904,0.05912
2572.966,0.01388
2573.004,0.00849
2573.042,0.02372
2573.086,0.03338
2573.144,0.02898
2573.186,0.02862
2573.226,0.02907
2573.278,0.01473
2573.406,0.03482
2573.424,0.04447
2573.442,0.01977
2573.466,0.03504
2573.52,0.34892
2573.602,0.10957
2573.622,0.1031
2573.646,0.07821
2573.662,0.07152
2573.684,0.08302
2573.746,0.03769
2573.76,0.02224
2573.8,0.0336
2573.82,0.01491
2573.884,0.01815
2573.904,0.01819
2573.926,0.03221
2573.946,0.0363
2573.982,0.03809
2574.046,0.02228
2574.06,0.02174
2574.082,0.02412
2574.102,0.02606
2574.124,0.0265
2574.222,0.04196
2574.246,0.05597
2574.284,0.02534
2574.318,0.33584
2574.406,0.13086
2574.44,0.10283
2574.464,0.0995
2574.482,0.08486
2574.544,0.01851
2574.562,0.01455
2574.59,0.0199
2574.604,0.02462
2574.624,0.0248
2574.646,0.00575
2574.664,0.01721
2574.702,0.03809
2574.728,0.04762
2574.746,0.0535
2574.806,0.0664
2574.826,0.0611
2574.95,0.02969
2574.962,0.04946
2574.986,0.05413
2575.066,0.30615
2575.146,0.08652
2575.186,0.06078
2575.206,0.05858
2575.324,-0.01923
2575.344,-0.01083
2575.408,0.01132
2575.448,0.01613
2575.464,0.0119
2575.504,0.01298
2575.526,0.01743
2575.546,0.01402
2575.566,0.00665
2575.626,0.00889
2575.644,0.00557
2575.702,-0.03019
2575.766,0.03688
2575.786,0.04223
2575.826,0.02579
2575.87,0.36087
2575.95,0.11038
2575.964,0.10081
2576.026,0.07677
2576.048,0.07605
2576.106,0.02767
2576.146,0.02942
2576.182,0.02264
2576.21,0.02269
2576.228,0.03634
2576.246,0.04322
2576.286,0.05049
2576.306,0.04456
2576.32,0.04344
2576.344,0.0416
2576.364,0.04137
2576.404,0.01995
2576.446,0.01622
2576.464,0.00755
2576.488,0.01366
2576.584,0.04632
2576.628,0.05539
2576.684,0.32848
2576.766,0.13104
2576.784,0.10022
2576.808,0.08374
2576.826,0.07228
2576.848,0.05782
2576.882,0.02066
2576.926,0.0009
2576.95,0.01244
2577.004,0.01959
2577.03,0.02228
2577.048,0.03037
2577.11,0.0469
2577.126,0.04322
2577.166,0.03482
2577.21,0.02893
2577.284,0.00031
2577.306,-0.01882
2577.366,0.04632
2577.386,0.04632
2577.428,0.04088
2577.468,0.32448
2577.55,0.09973
2577.624,0.05265
2577.728,0.01078
2577.746,0.0106
2577.766,0.00827
2577.788,0.00764
2577.808,0.00863
2577.826,0.01568
2577.868,0.04474
2577.888,0.04483
2577.93,0.03293
2577.948,0.02318
2577.964,0.01995
2577.986,0.02408
2578.026,0.01478
2578.048,0.00647
2578.084,0.01074
2578.106,-0.02655
2578.186,0.0487
2578.204,0.04879
2578.27,0.39321
2578.348,0.15081
2578.41,0.09232
2578.528,0.03163
2578.548,0.04187
2578.626,0.01977
2578.672,0.046
2578.688,0.05148
2578.768,0.03455
2578.806,0.01006
2578.846,0.01954
2578.87,-0.02331
2578.95,0.03935
2578.99,0.04564
2579.04,0.28301
2579.11,0.09879
2579.13,0.10153
2579.168,0.05768
2579.244,0.00305
2579.288,-0.00175
2579.31,-0.0018
2579.328,0.01132
2579.354,-0.00665
2579.366,0.00903
2579.386,0.01734
2579.408,0.02107
2579.472,0.04703
2579.512,0.03401
2579.53,0.02875
2579.568,0.02785
2579.59,0.02327
2579.622,-0.01289
2579.67,0.0257
2579.688,0.04277
2579.708,0.04016
2579.73,0.04245
2579.748,0.04205
2579.784,0.36778
2579.866,0.11231
2579.948,0.07498
2579.988,0.03423
2580.006,0.0168
2580.028,0.00171
2580.07,0.02538
2580.112,-0.00898
2580.15,-0.00615
2580.206,0.03702
2580.232,0.02228
2580.248,0.02102
2580.292,0.02659
2580.346,0.0128
2580.37,0.01464
2580.47,0.04694
2580.488,0.0327
2580.528,0.02745
2580.56,0.39698
2580.646,0.16015
2580.708,0.10849
2580.766,0.06069
2580.79,0.04946
2580.81,0.03194
2580.852,0.05171
2580.926,-0.00112
2580.95,0.02093
2580.972,0.027
2580.99,0.02417
2581.01,0.02102
2581.024,0.01411
2581.044,0.01334
2581.09,0.02907
2581.21,0.01909
2581.224,0.03684
2581.266,0.06963
2581.282,0.05265
2581.318,0.2646
2581.35,-0.17933
2581.404,0.07655
2581.444,0.06069
2581.506,0.02826
2581.532,0.02363
2581.546,0.02749
2581.608,0.04582
2581.628,0.03603
2581.664,0.05759
2581.686,0.02893
2581.744,0.04587
2581.772,0.06056
2581.794,0.05912
2581.81,0.06096
2581.848,0.04331
2581.87,0.03836
2581.888,0.00449
2581.952,0.11914
2581.984,0.08643
2582.028,0.35381
2582.11,0.10521
2582.19,0.09232
2582.204,0.096
2582.272,-0.01168
2582.314,0.02008
2582.39,0.01869
2582.412,-0.02269
2582.468,-0.0093
2582.518,0.03482
2582.57,0.01294
2582.674,0.05984
2582.698,0.02835
2582.758,0.78723
2582.824,0.40255
2582.836,0.39128
2582.922,0.2212
2582.966,0.11648
2583.042,0.07938
2583.124,-0.03612
2583.136,-0.02668
2583.152,-0.02588
2583.246,-0.02417
2583.29,-0.0566
2583.314,-0.10193
2583.382,0.01132
2583.404,0.01756
2583.45,0.26275
2583.492,-0.11249
2583.53,0.08001
2583.574,0.03482
2583.592,0.03693
2583.672,-0.00328
2583.712,-0.00818
2583.732,-0.0119
2583.764,0.0009
2583.806,-0.00216
2583.836,0.01123
2583.85,0.02871
2583.872,0.0248
2583.946,0.04636
2583.974,0.00027
2584.054,0.04632
2584.07,0.04977
2584.098,0.02821
2584.144,0.3247
2584.212,0.123
2584.294,0.05049
2584.328,0.06716
2584.398,0.03738
2584.41,0.0469
2584.502,-0.01096
2584.53,0.02677
2584.574,0.02835
2584.596,0.00741
2584.626,0.02974
2584.684,0.02628
2584.718,-0.0248
2584.772,0.01168
2584.802,0.03194
2584.852,0.03562
2584.886,0.3442
2584.962,0.1274
2584.972,0.11842
2585.03,0.07026
2585.07,0.02808
2585.11,0.02619
2585.132,0.03634
2585.212,0.02111
2585.278,0.0084
2585.308,0.00359
2585.33,0.01887
2585.392,0.01038
2585.412,0.00404
2585.49,0.03738
2585.51,0.03324
2585.552,0.03886
2585.59,0.29685
2585.634,-0.08517
2585.666,0.08032
2585.694,0.0832
2585.732,0.06092
2585.796,0.03697
2585.838,0.04223
2585.872,0.03702
2585.912,0.03073
2585.936,0.03441
2586.032,0.03234
2586.06,0.02376
2586.092,0.03881
2586.108,0.02749
2586.21,0.0681
2586.306,0.37488
2586.38,0.09793
2586.452,0.04425
2586.478,0.05054
2586.496,0.04807
2586.51,0.02839
2586.57,0.03082
2586.658,0.00499
2586.708,0.02228
2586.734,0.01217
2586.748,0.00916
2586.796,0.00323
2586.874,0.00031
2586.926,-0.04025
2586.996,0.04097
2587.016,0.04331
2587.032,0.03724
2587.092,0.30781
2587.172,0.07835
2587.194,0.06774
2587.246,0.0438
2587.296,0.00359
2587.374,0.03818
2587.422,0.02004
2587.454,0.04402
2587.468,0.04528
2587.506,0.06065
2587.546,0.07134
2587.552,0.07507
2587.576,0.06631
2587.696,0.05638
2587.704,0.04245
2587.796,1.2016
2587.834,0.65497
2587.856,0.66971
2588.174,-0.23387
2588.254,-0.24056
2588.3,-0.23162
2588.336,-0.20952
2588.416,-0.23198
2588.516,-0.01703
2588.614,-0.05481
2588.624,-0.05894
2588.678,0.0628
2588.734,-0.01487
2588.756,-0.03791
2588.81,0.01352
2588.906,0.00283
2588.938,-0.00818
2588.978,-0.04596
2588.994,-0.04973
2589.018,-0.04142
2589.046,-0.04236
2589.138,0.13014
2589.154,0.12107
2589.176,0.04366
2589.204,0.22983
2589.244,-0.10009
2589.282,0.08985
2589.318,0.05458
2589.372,0.05359
2589.394,0.05386
2589.46,0.11303
2589.492,0.1677
2589.502,0.16702
2589.536,0.14537
2589.576,0.14681
2589.612,0.11231
2589.634,0.08517
2589.642,0.08248
2589.654,0.0677
2589.676,0.04429
2589.718,0.04133
2589.82,0.0398
2589.904,0.24649
2589.99,0.0257
2590.06,0.0106
2590.104,0.05207
2590.124,0.08445
2590.158,0.07372
2590.172,0.02331
2590.198,0.05588
2590.236,0.12677
2590.26,0.14663
2590.272,0.15701
2590.318,0.16801
2590.398,0.19065
2590.45,0.01613
2590.5,0.05265
2590.578,0.06186
2590.61,0.47978
2590.684,0.13805
2590.696,0.14856
2590.798,-0.03859
2590.822,-0.03922
2590.858,-0.01671
2590.988,-0.04632
2591.076,0.06676
2591.09,0.06298
2591.112,0.04879
2591.182,0.01042
2591.218,0.00885
2591.29,0.32807
2591.376,0.19191
2591.402,0.16285
2591.442,0.1495
2591.476,0.13877
2591.538,0.18728
2591.622,0.02282
2591.64,0.06487
2591.758,-0.10377
2591.78,-0.0889
2591.866,0.09582
2591.938,0.37124
2591.972,-0.04295
2591.984,-0.03261
2592.022,0.10206
2592.098,0.01936
2592.12,0.01905
2592.26,0.05539
2592.296,0.05247
2592.318,0.02978
2592.378,0.03288
2592.418,0.05934
2592.438,0.04703
2592.538,0.11882
2592.614,0.3017
2592.706,0.08989
2592.772,0.07709
2592.882,0.03243
2592.958,-0.00198
2592.974,-0.00359
2593.022,0.06204
2593.058,0.05773
2593.116,0.00849
2593.198,0.04425
2593.282,0.3163
2593.322,-0.12003
2593.36,0.08432
2593.416,0.05701
2593.56,0.05499
2593.572,0.06056
2593.682,-0.02709
2593.728,-0.01788
2593.778,-0.01132
2593.804,-0.03994
2593.88,0.06729
2593.898,0.04533
2593.922,0.05391
2593.938,0.04632
2593.966,0.37034
2594.046,0.08607
2594.152,0.05508
2594.198,0.02826
2594.224,0.06464
2594.3,-0.01235
2594.382,0.02534
2594.42,0.04623
2594.44,0.0354
2594.458,0.03693
2594.498,0.01155
2594.578,0.00764
2594.682,0.38198
2594.774,0.11626
2594.818,0.08189
2594.954,0.04798
2594.968,0.04834
2595.024,0.01042
2595.068,0.03145
2595.104,0.08082
2595.15,0.05207
2595.164,0.07174
2595.202,-0.00337
2595.216,0.00562
2595.302,0.07875
2595.354,0.00701
2595.408,0.36585
2595.486,0.07619
2595.534,0.02331
2595.592,0.03616
2595.604,0.04007
2595.684,0.06819
2595.698,0.06631
2595.718,0.06707
2595.808,0.07835
2595.83,0.12668
2595.85,0.14699
2595.884,0.17345
2595.898,0.20525
2595.984,0.10224
2596.006,0.08603
2596.138,0.21136
2596.218,0.02179
2596.328,0.04245
2596.4,0.01101
2596.426,0.00669
2596.504,-0.06586
2596.664,0.0128
2596.758,0.10332
2596.802,0.09519
2596.85,0.35215
2596.884,-0.09852
2596.896,-0.07884
2596.932,0.12924
2597.024,0.08643
2597.142,0.07206
2597.166,0.04057
2597.202,0.03567
2597.262,0.03886
2597.32,0.06644
2597.352,0.04632
2597.366,0.03648
2597.384,0.00638
2597.452,0.10817
2597.542,0.296
2597.584,-0.14407
2597.622,0.09959
2597.698,0.05782
2597.706,0.05337
2597.828,0.08234
2597.864,0.05539
2597.9,0.05058
2597.974,0.04717
2598.002,0.05853
2598.046,0.04223
2598.082,0.01388
2598.156,0.07282
2598.242,0.2659
2598.284,-0.11923
2598.314,0.06343
2598.424,0.01743
2598.514,0.02107
2598.56,0.02552
2598.608,0.03122
2598.64,0.03311
2598.652,0.03899
2598.712,0.03684
2598.738,0.02498
2598.772,-0.00822
2598.804,-0.05072
2598.858,0.00813
2598.966,0.51275
2599.04,0.12313
2599.068,0.11509
2599.11,0.10229
2599.126,0.13692
2599.152,0.11851
2599.2,0.15705
2599.222,0.15512
2599.282,0.07066
2599.382,0.18203
2599.404,0.16154
2599.46,0.03113
2599.492,-0.03266
2599.538,-0.09182
2599.558,-0.11114
2599.72,0.35781
2599.804,0.13046
2599.878,0.12237
2599.942,0.02511
2600.038,0.05737
2600.092,0.11698
2600.262,0.03904
2600.288,0.00323
2600.346,0.09865
2600.382,0.08149
2600.42,0.32973
2600.496,0.04672
2600.588,0.02318
2600.66,-0.00894
2600.71,0.02183
2600.75,0.01348
2600.82,0.00849
2600.866,0.02183
2600.92,0.01258
2600.944,0.00934
2601.044,0.04483
2601.08,0.02749
2601.108,0.03055
2601.138,0.35202
2601.224,0.10058
2601.294,0.069
2601.382,0.01114
2601.406,0.0173
2601.486,0.00669
2601.504,0.00279
2601.54,0.02075
2601.584,0.02615
2601.644,0.04632
2601.7,0.027
2601.806,0.04227
2601.852,0.02749
2601.906,0.33809
2601.978,0.25768
2602.216,-0.01577
2602.242,0.01038
2602.318,0.04164
2602.344,0.04596
2602.47,-0.06869
2602.504,-0.06141
2602.574,0.05157
2602.608,0.0487
2602.666,0.37686
2602.75,0.1256
2602.828,0.05099
2602.942,-0.00076
2602.984,0.0186
2603.066,0.07758
2603.086,0.07749
2603.164,0.03747
2603.184,0.01047
2603.224,0.00647
2603.346,0.03014
2603.364,0.02615
2603.382,0.02592
2603.43,0.34379
2603.516,0.12704
2603.566,0.08046
2603.584,0.10871
2603.63,0.03414
2603.696,0.05391
2603.73,0.04762
2603.762,0.04726
2603.808,0.01887
2603.828,0.02785
2603.884,0.06217
2603.912,0.05287
2603.942,0.04564
2604.062,0.04425
2604.128,0.02835
2604.172,0.36891
2604.244,0.10184
2604.328,0.04483
2604.422,0.00988
2604.444,0.0288
2604.46,0.01599
2604.584,0.04079
2604.778,0.00166
2604.906,0.05656
2604.974,0.41513
2605.062,0.15979
2605.104,0.08428
2605.128,0.08077
2605.162,0.01002
2605.182,-0.01015
2605.2,-0.01918
2605.262,-0.03181
2605.328,0.01029
2605.348,0.00243
2605.402,0.04632
2605.436,0.08468
2605.466,0.07906
2605.646,-0.0142
2605.742,0.46486
2605.784,-0.00445
