t_s,bpm
6.802,2307.6923076923076
6.822,3000.0
6.852,2000.0
6.892,1500.0
6.936,1363.6363636363637
6.984,1250.0
7.022,1578.9473684210527
7.138,517.2413793103448
7.338,300.0
7.458,500.0
7.514,1071.4285714285713
7.546,1875.0
7.556,6000.0
7.618,967.741935483871
7.7,731.7073170731707
7.714,4285.714285714285
7.766,1153.8461538461538
7.798,1875.0
7.898,600.0
7.958,1000.0
7.994,1666.6666666666667
8.1,566.0377358490566
8.12,3000.0
8.17,1200.0
8.212,1428.5714285714284
8.27,1034.4827586206895
8.304,1764.705882352941
8.346,1428.5714285714284
8.386,1500.0
8.406,3000.0
8.446,1500.0
8.512,909.090909090909
8.524,5000.0
8.66,441.17647058823525
8.752,652.1739130434783
8.828,789.4736842105264
8.91,731.7073170731707
8.976,909.090909090909
8.998,2727.2727272727275
9.096,612.2448979591836
9.12,2500.0
9.18,1000.0
9.256,789.4736842105264
9.336,750.0
9.398,967.741935483871
9.44,1428.5714285714284
9.478,1578.9473684210527
9.578,600.0
9.694,517.2413793103448
9.912,275.22935779816515
9.956,1363.6363636363637
9.974,3333.3333333333335
10.04,909.090909090909
10.078,1578.9473684210527
10.122,1363.6363636363637
10.204,731.7073170731707
10.398,309.2783505154639
10.496,612.2448979591836
10.574,769.2307692307693
10.682,555.5555555555555
10.762,750.0
10.856,638.2978723404256
11.018,370.3703703703704
11.236,275.22935779816515
11.354,508.4745762711865
11.418,937.5
11.498,750.0
11.578,750.0
11.618,1500.0
11.694,789.4736842105264
11.854,375.0
11.876,2727.2727272727275
11.894,3333.3333333333335
12.032,434.78260869565213
12.056,2500.0
12.102,1304.3478260869565
12.142,1500.0
12.178,1666.6666666666667
12.374,306.1224489795918
12.416,1428.5714285714284
12.574,379.746835443038
12.618,1363.6363636363637
12.738,500.0
12.774,1666.6666666666667
12.802,2142.8571428571427
12.878,789.4736842105264
13.078,300.0
13.178,600.0
13.196,3333.3333333333335
13.336,428.57142857142856
13.456,500.0
13.522,909.090909090909
13.598,789.4736842105264
13.798,300.0
13.854,1071.4285714285713
14.07,277.77777777777777
14.176,566.0377358490566
14.248,833.3333333333334
14.288,1500.0
14.33,1428.5714285714284
14.516,322.5806451612903
14.634,508.4745762711865
14.714,750.0
14.756,1428.5714285714284
14.774,3333.3333333333335
14.894,500.0
14.966,833.3333333333334
15.052,697.6744186046512
15.256,294.11764705882354
15.372,517.2413793103448
15.558,322.5806451612903
15.738,333.33333333333337
15.816,769.2307692307693
16.014,303.030303030303
16.134,500.0
16.456,186.33540372670808
16.472,3750.0
16.538,909.090909090909
16.616,769.2307692307693
16.814,303.030303030303
16.934,500.0
17.132,303.030303030303
17.176,1363.6363636363637
17.296,500.0
17.334,1578.9473684210527
17.414,750.0
17.612,303.030303030303
17.734,491.8032786885246
17.834,600.0
17.914,750.0
17.954,1500.0
18.074,500.0
18.142,882.3529411764705
18.216,810.8108108108108
18.412,306.1224489795918
18.574,370.3703703703704
18.67,625.0
18.814,416.6666666666667
18.896,731.7073170731707
18.938,1428.5714285714284
18.992,1111.111111111111
19.174,329.6703296703297
19.356,329.6703296703297
19.376,3000.0
19.516,428.57142857142856
19.606,666.6666666666667
19.694,681.8181818181819
19.754,1000.0
19.874,500.0
20.052,337.07865168539325
20.154,588.2352941176471
20.256,588.2352941176471
20.334,769.2307692307693
20.412,769.2307692307693
20.62,288.46153846153845
20.696,789.4736842105264
20.812,517.2413793103448
20.834,2727.2727272727275
20.992,379.746835443038
21.06,882.3529411764705
21.132,833.3333333333334
21.232,600.0
21.314,731.7073170731707
21.39,789.4736842105264
21.438,1250.0
21.672,256.4102564102564
21.752,750.0
21.794,1428.5714285714284
21.838,1363.6363636363637
22.032,309.2783505154639
22.234,297.029702970297
22.334,600.0
22.414,750.0
22.456,1428.5714285714284
22.494,1578.9473684210527
22.612,508.4745762711865
22.694,731.7073170731707
22.912,275.22935779816515
23.034,491.8032786885246
23.09,1071.4285714285713
23.176,697.6744186046512
23.356,333.33333333333337
23.516,375.0
23.596,750.0
23.734,434.78260869565213
23.78,1304.3478260869565
23.854,810.8108108108108
24.052,303.030303030303
24.292,250.0
24.432,428.57142857142856
24.51,769.2307692307693
24.594,714.2857142857142
24.792,303.030303030303
24.994,297.029702970297
25.014,3000.0
25.238,267.85714285714283
25.28,1428.5714285714284
25.312,1875.0
25.514,297.029702970297
25.714,300.0
25.736,2727.2727272727275
25.772,1666.6666666666667
25.834,967.741935483871
25.932,612.2448979591836
25.95,3333.3333333333335
25.99,1500.0
26.076,697.6744186046512
26.272,306.1224489795918
26.412,428.57142857142856
26.496,714.2857142857142
26.57,810.8108108108108
26.672,588.2352941176471
26.752,750.0
26.792,1500.0
26.83,1578.9473684210527
27.034,294.11764705882354
27.112,769.2307692307693
27.256,416.6666666666667
27.494,252.10084033613447
27.572,769.2307692307693
27.772,300.0
27.874,588.2352941176471
27.994,500.0
28.152,379.746835443038
28.174,2727.2727272727275
28.228,1111.111111111111
28.314,697.6744186046512
28.39,789.4736842105264
28.492,588.2352941176471
28.512,3000.0
28.634,491.8032786885246
28.714,750.0
28.914,300.0
28.982,882.3529411764705
29.074,652.1739130434783
29.252,337.07865168539325
29.414,370.3703703703704
29.512,612.2448979591836
29.592,750.0
29.652,1000.0
29.746,638.2978723404256
29.836,666.6666666666667
30.014,337.07865168539325
30.172,379.746835443038
30.232,1000.0
30.272,1500.0
30.312,1500.0
30.43,508.4745762711865
30.474,1363.6363636363637
30.516,1428.5714285714284
30.594,769.2307692307693
30.672,769.2307692307693
30.792,500.0
30.87,769.2307692307693
30.892,2727.2727272727275
31.012,500.0
31.086,810.8108108108108
31.212,476.1904761904762
31.24,2142.8571428571427
31.282,1428.5714285714284
31.314,1875.0
31.352,1578.9473684210527
31.392,1500.0
31.516,483.8709677419355
31.67,389.61038961038963
31.732,967.741935483871
31.75,3333.3333333333335
31.774,2500.0
31.854,750.0
31.892,1578.9473684210527
31.928,1666.6666666666667
31.958,2000.0
31.97,5000.0
32.03,1000.0
32.07,1500.0
32.21,428.57142857142856
32.252,1428.5714285714284
32.31,1034.4827586206895
32.394,714.2857142857142
32.432,1578.9473684210527
32.494,967.741935483871
32.512,3333.3333333333335
32.532,3000.0
32.58,1250.0
32.612,1875.0
32.624,5000.0
32.656,1875.0
32.732,789.4736842105264
32.75,3333.3333333333335
32.872,491.8032786885246
32.932,1000.0
32.952,3000.0
32.99,1578.9473684210527
33.056,909.090909090909
33.088,1875.0
33.17,731.7073170731707
33.192,2727.2727272727275
33.238,1304.3478260869565
33.278,1500.0
33.31,1875.0
33.41,600.0
33.514,576.9230769230769
33.57,1071.4285714285713
33.612,1428.5714285714284
33.634,2727.2727272727275
33.672,1578.9473684210527
33.732,1000.0
33.752,3000.0
33.872,500.0
33.89,3333.3333333333335
33.936,1304.3478260869565
33.978,1428.5714285714284
34.012,1764.705882352941
34.072,1000.0
34.112,1500.0
34.21,612.2448979591836
34.334,483.8709677419355
34.352,3333.3333333333335
34.37,3333.3333333333335
34.392,2727.2727272727275
34.41,3333.3333333333335
34.43,3000.0
34.49,1000.0
34.592,588.2352941176471
34.61,3333.3333333333335
34.676,909.090909090909
34.716,1500.0
34.752,1666.6666666666667
34.95,303.030303030303
35.01,1000.0
35.09,750.0
35.112,2727.2727272727275
35.13,3333.3333333333335
35.19,1000.0
35.368,337.07865168539325
35.392,2500.0
35.426,1764.705882352941
35.51,714.2857142857142
35.59,750.0
35.71,500.0
35.812,588.2352941176471
35.85,1578.9473684210527
35.872,2727.2727272727275
35.948,789.4736842105264
36.132,326.0869565217391
36.188,1071.4285714285713
36.272,714.2857142857142
36.472,300.0
36.572,600.0
36.61,1578.9473684210527
36.772,370.3703703703704
36.91,434.78260869565213
36.96,1200.0
37.05,666.6666666666667
37.148,612.2448979591836
37.25,588.2352941176471
37.392,422.5352112676057
37.612,272.72727272727275
37.632,3000.0
37.67,1578.9473684210527
37.712,1428.5714285714284
37.752,1500.0
37.952,300.0
37.99,1578.9473684210527
38.152,370.3703703703704
38.21,1034.4827586206895
38.31,600.0
38.364,1111.111111111111
38.448,714.2857142857142
38.632,326.0869565217391
38.81,337.07865168539325
38.872,967.741935483871
38.91,1578.9473684210527
38.99,750.0
39.064,810.8108108108108
39.15,697.6744186046512
39.35,300.0
39.472,491.8032786885246
39.59,508.4745762711865
39.63,1500.0
39.712,731.7073170731707
39.786,810.8108108108108
39.87,714.2857142857142
40.052,329.6703296703297
40.29,252.10084033613447
40.412,491.8032786885246
40.488,789.4736842105264
40.568,750.0
40.752,326.0869565217391
40.912,375.0
40.972,1000.0
41.13,379.746835443038
41.192,967.741935483871
41.232,1500.0
41.29,1034.4827586206895
41.45,375.0
41.61,375.0
41.69,750.0
41.81,500.0
41.87,1000.0
41.912,1428.5714285714284
41.952,1500.0
42.01,1034.4827586206895
42.148,434.78260869565213
42.31,370.3703703703704
42.37,1000.0
42.492,491.8032786885246
42.558,909.090909090909
42.598,1500.0
42.632,1764.705882352941
42.832,300.0
42.97,434.78260869565213
43.05,750.0
43.212,370.3703703703704
43.272,1000.0
43.312,1500.0
43.35,1578.9473684210527
43.548,303.030303030303
43.692,416.6666666666667
43.77,769.2307692307693
43.83,1000.0
43.912,731.7073170731707
43.984,833.3333333333334
44.07,697.6744186046512
44.25,333.33333333333337
44.35,600.0
44.392,1428.5714285714284
44.492,600.0
44.63,434.78260869565213
44.702,833.3333333333334
44.788,697.6744186046512
44.97,329.6703296703297
45.112,422.5352112676057
45.13,3333.3333333333335
45.19,1000.0
45.21,3000.0
45.348,434.78260869565213
45.428,750.0
45.51,731.7073170731707
45.708,303.030303030303
45.77,967.741935483871
45.83,1000.0
45.89,1000.0
45.95,1000.0
46.01,1000.0
46.11,600.0
46.166,1071.4285714285713
46.252,697.6744186046512
46.33,769.2307692307693
46.432,588.2352941176471
46.51,769.2307692307693
46.59,750.0
46.608,3333.3333333333335
46.67,967.741935483871
46.79,500.0
46.874,714.2857142857142
46.894,3000.0
46.916,2727.2727272727275
46.952,1666.6666666666667
47.112,375.0
47.148,1666.6666666666667
47.188,1500.0
47.208,3000.0
47.23,2727.2727272727275
47.268,1578.9473684210527
47.332,937.5
47.388,1071.4285714285713
47.408,3000.0
47.488,750.0
47.51,2727.2727272727275
47.562,1153.8461538461538
47.652,666.6666666666667
47.832,333.33333333333337
47.99,379.746835443038
48.048,1034.4827586206895
48.19,422.5352112676057
48.208,3333.3333333333335
48.268,1000.0
48.348,750.0
48.43,731.7073170731707
48.532,588.2352941176471
48.688,384.61538461538464
48.728,1500.0
48.788,1000.0
48.93,422.5352112676057
48.988,1034.4827586206895
49.03,1428.5714285714284
49.068,1578.9473684210527
49.27,297.029702970297
49.33,1000.0
49.39,1000.0
49.468,769.2307692307693
49.65,329.6703296703297
49.67,3000.0
49.688,3333.3333333333335
49.728,1500.0
49.808,750.0
50.008,300.0
50.126,508.4745762711865
50.148,2727.2727272727275
50.21,967.741935483871
50.266,1071.4285714285713
50.368,588.2352941176471
50.448,750.0
50.526,769.2307692307693
50.608,731.7073170731707
50.708,600.0
50.73,2727.2727272727275
50.808,769.2307692307693
50.83,2727.2727272727275
50.848,3333.3333333333335
50.95,588.2352941176471
51.07,500.0
51.108,1578.9473684210527
51.15,1428.5714285714284
51.192,1428.5714285714284
51.23,1578.9473684210527
51.308,769.2307692307693
51.388,750.0
51.428,1500.0
51.528,600.0
51.608,750.0
51.648,1500.0
51.77,491.8032786885246
51.788,3333.3333333333335
51.85,967.741935483871
51.89,1500.0
51.928,1578.9473684210527
51.988,1000.0
52.008,3000.0
52.126,508.4745762711865
52.208,731.7073170731707
52.228,3000.0
52.288,1000.0
52.308,3000.0
52.328,3000.0
52.368,1500.0
52.508,428.57142857142856
52.53,2727.2727272727275
52.558,2142.8571428571427
52.596,1578.9473684210527
52.648,1153.8461538461538
52.706,1034.4827586206895
52.726,3000.0
52.83,576.9230769230769
52.968,434.78260869565213
53.008,1500.0
53.028,3000.0
53.048,3000.0
53.068,3000.0
53.088,3000.0
53.206,508.4745762711865
53.23,2500.0
53.248,3333.3333333333335
53.288,1500.0
53.328,1500.0
53.368,1500.0
53.446,769.2307692307693
53.468,2727.2727272727275
53.506,1578.9473684210527
53.548,1428.5714285714284
53.566,3333.3333333333335
53.686,500.0
53.768,731.7073170731707
53.788,3000.0
53.824,1666.6666666666667
53.95,476.1904761904762
53.966,3750.0
53.988,2727.2727272727275
54.016,2142.8571428571427
54.108,652.1739130434783
54.208,600.0
54.268,1000.0
54.288,3000.0
54.308,3000.0
54.368,1000.0
54.408,1500.0
54.428,3000.0
54.468,1500.0
54.508,1500.0
54.528,3000.0
54.666,434.78260869565213
54.688,2727.2727272727275
54.722,1764.705882352941
54.806,714.2857142857142
54.868,967.741935483871
54.948,750.0
54.986,1578.9473684210527
55.068,731.7073170731707
55.086,3333.3333333333335
55.144,1034.4827586206895
55.166,2727.2727272727275
55.186,3000.0
55.246,1000.0
55.368,491.8032786885246
55.388,3000.0
55.426,1578.9473684210527
55.466,1500.0
55.506,1500.0
55.586,750.0
55.65,937.5
55.706,1071.4285714285713
55.808,588.2352941176471
55.848,1500.0
55.866,3333.3333333333335
55.928,967.741935483871
55.946,3333.3333333333335
55.966,3000.0
56.004,1578.9473684210527
56.084,750.0
56.108,2500.0
56.126,3333.3333333333335
56.158,1875.0
56.248,666.6666666666667
56.366,508.4745762711865
56.426,1000.0
56.446,3000.0
56.566,500.0
56.586,3000.0
56.628,1428.5714285714284
56.644,3750.0
56.666,2727.2727272727275
56.688,2727.2727272727275
56.708,3000.0
56.728,3000.0
56.75,2727.2727272727275
56.846,625.0
56.866,3000.0
56.906,1500.0
56.946,1500.0
56.986,1500.0
57.044,1034.4827586206895
57.126,731.7073170731707
57.184,1034.4827586206895
57.226,1428.5714285714284
57.248,2727.2727272727275
57.304,1071.4285714285713
57.328,2500.0
57.346,3333.3333333333335
57.368,2727.2727272727275
57.386,3333.3333333333335
57.406,3000.0
57.446,1500.0
57.566,500.0
57.584,3333.3333333333335
57.608,2500.0
57.648,1500.0
57.69,1428.5714285714284
57.726,1666.6666666666667
57.766,1500.0
57.784,3333.3333333333335
57.868,714.2857142857142
57.906,1578.9473684210527
57.922,3750.0
57.986,937.5
58.008,2727.2727272727275
58.028,3000.0
58.046,3333.3333333333335
58.086,1500.0
58.108,2727.2727272727275
58.146,1578.9473684210527
58.168,2727.2727272727275
58.226,1034.4827586206895
58.348,491.8032786885246
58.366,3333.3333333333335
58.386,3000.0
58.416,2000.0
58.504,681.8181818181819
58.566,967.741935483871
58.604,1578.9473684210527
58.686,731.7073170731707
58.746,1000.0
58.768,2727.2727272727275
58.788,3000.0
58.808,3000.0
58.824,3750.0
58.846,2727.2727272727275
58.884,1578.9473684210527
58.908,2500.0
58.946,1578.9473684210527
58.964,3333.3333333333335
59.002,1578.9473684210527
59.088,697.6744186046512
59.106,3333.3333333333335
59.158,1153.8461538461538
59.244,697.6744186046512
59.284,1500.0
59.366,731.7073170731707
59.386,3000.0
59.404,3333.3333333333335
59.426,2727.2727272727275
59.468,1428.5714285714284
59.504,1666.6666666666667
59.524,3000.0
59.548,2500.0
59.586,1578.9473684210527
59.626,1500.0
59.666,1500.0
59.704,1578.9473684210527
59.726,2727.2727272727275
59.788,967.741935483871
59.806,3333.3333333333335
59.826,3000.0
59.844,3333.3333333333335
59.882,1578.9473684210527
59.922,1500.0
59.966,1363.6363636363637
59.986,3000.0
60.026,1500.0
60.044,3333.3333333333335
60.104,1000.0
60.126,2727.2727272727275
60.166,1500.0
60.206,1500.0
60.228,2727.2727272727275
60.244,3750.0
60.266,2727.2727272727275
60.326,1000.0
60.344,3333.3333333333335
60.386,1428.5714285714284
60.406,3000.0
60.444,1578.9473684210527
60.524,750.0
60.566,1428.5714285714284
60.602,1666.6666666666667
60.642,1500.0
60.686,1363.6363636363637
60.744,1034.4827586206895
60.766,2727.2727272727275
60.844,769.2307692307693
60.884,1500.0
60.968,714.2857142857142
60.986,3333.3333333333335
61.004,3333.3333333333335
61.022,3333.3333333333335
61.064,1428.5714285714284
61.108,1363.6363636363637
61.168,1000.0
61.206,1578.9473684210527
61.288,731.7073170731707
61.306,3333.3333333333335
61.324,3333.3333333333335
61.364,1500.0
61.444,750.0
61.526,731.7073170731707
61.562,1666.6666666666667
61.606,1363.6363636363637
61.644,1578.9473684210527
61.766,491.8032786885246
61.788,2727.2727272727275
61.824,1666.6666666666667
61.866,1428.5714285714284
61.884,3333.3333333333335
61.904,3000.0
61.922,3333.3333333333335
62.026,576.9230769230769
62.066,1500.0
62.108,1428.5714285714284
62.15,1428.5714285714284
62.188,1578.9473684210527
62.204,3750.0
62.248,1363.6363636363637
62.344,625.0
62.384,1500.0
62.426,1428.5714285714284
62.446,3000.0
62.486,1500.0
62.546,1000.0
62.566,3000.0
62.584,3333.3333333333335
62.604,3000.0
62.626,2727.2727272727275
62.646,3000.0
62.746,600.0
62.784,1578.9473684210527
62.802,3333.3333333333335
62.834,1875.0
62.874,1500.0
62.906,1875.0
62.966,1000.0
62.986,3000.0
63.064,769.2307692307693
63.106,1428.5714285714284
63.122,3750.0
63.142,3000.0
63.166,2500.0
63.186,3000.0
63.246,1000.0
63.264,3333.3333333333335
63.324,1000.0
63.366,1428.5714285714284
63.406,1500.0
63.426,3000.0
63.446,3000.0
63.506,1000.0
63.524,3333.3333333333335
63.548,2500.0
63.566,3333.3333333333335
63.606,1500.0
63.646,1500.0
63.684,1578.9473684210527
63.726,1428.5714285714284
63.742,3750.0
63.764,2727.2727272727275
63.844,750.0
63.888,1363.6363636363637
63.924,1666.6666666666667
63.944,3000.0
64.044,600.0
64.064,3000.0
64.084,3000.0
64.104,3000.0
64.122,3333.3333333333335
64.146,2500.0
64.166,3000.0
64.186,3000.0
64.204,3333.3333333333335
64.226,2727.2727272727275
64.346,500.0
64.384,1578.9473684210527
64.424,1500.0
64.466,1428.5714285714284
64.544,769.2307692307693
64.608,937.5
64.662,1111.111111111111
64.706,1363.6363636363637
64.724,3333.3333333333335
64.746,2727.2727272727275
64.786,1500.0
64.804,3333.3333333333335
64.824,3000.0
64.846,2727.2727272727275
64.886,1500.0
64.906,3000.0
64.964,1034.4827586206895
65.066,588.2352941176471
65.084,3333.3333333333335
65.106,2727.2727272727275
65.15,1363.6363636363637
65.19,1500.0
65.224,1764.705882352941
65.264,1500.0
65.286,2727.2727272727275
65.306,3000.0
65.386,750.0
65.406,3000.0
65.424,3333.3333333333335
65.504,750.0
65.526,2727.2727272727275
65.544,3333.3333333333335
65.586,1428.5714285714284
65.604,3333.3333333333335
65.622,3333.3333333333335
65.644,2727.2727272727275
65.664,3000.0
65.682,3333.3333333333335
65.704,2727.2727272727275
65.824,500.0
65.844,3000.0
65.866,2727.2727272727275
65.882,3750.0
65.912,2000.0
65.952,1500.0
65.986,1764.705882352941
66.066,750.0
66.106,1500.0
66.146,1500.0
66.166,3000.0
66.186,3000.0
66.204,3333.3333333333335
66.262,1034.4827586206895
66.284,2727.2727272727275
66.326,1428.5714285714284
66.346,3000.0
66.364,3333.3333333333335
66.386,2727.2727272727275
66.422,1666.6666666666667
66.446,2500.0
66.462,3750.0
66.504,1428.5714285714284
66.586,731.7073170731707
66.604,3333.3333333333335
66.624,3000.0
66.66,1666.6666666666667
66.74,750.0
66.782,1428.5714285714284
66.804,2727.2727272727275
66.844,1500.0
66.884,1500.0
66.906,2727.2727272727275
66.942,1666.6666666666667
66.984,1428.5714285714284
67.006,2727.2727272727275
67.026,3000.0
67.066,1500.0
67.084,3333.3333333333335
67.124,1500.0
67.166,1428.5714285714284
67.186,3000.0
67.204,3333.3333333333335
67.302,612.2448979591836
67.322,3000.0
67.384,967.741935483871
67.424,1500.0
67.466,1428.5714285714284
67.524,1034.4827586206895
67.622,612.2448979591836
67.662,1500.0
67.722,1000.0
67.744,2727.2727272727275
67.762,3333.3333333333335
67.786,2500.0
67.804,3333.3333333333335
67.824,3000.0
67.844,3000.0
67.886,1428.5714285714284
67.906,3000.0
67.922,3750.0
68.004,731.7073170731707
68.024,3000.0
68.042,3333.3333333333335
68.064,2727.2727272727275
68.108,1363.6363636363637
68.148,1500.0
68.186,1578.9473684210527
68.202,3750.0
68.282,750.0
68.346,937.5
68.384,1578.9473684210527
68.422,1578.9473684210527
68.442,3000.0
68.466,2500.0
68.484,3333.3333333333335
68.506,2727.2727272727275
68.544,1578.9473684210527
68.604,1000.0
68.622,3333.3333333333335
68.644,2727.2727272727275
68.746,588.2352941176471
68.762,3750.0
68.78,3333.3333333333335
68.802,2727.2727272727275
68.83,2142.8571428571427
68.924,638.2978723404256
68.962,1578.9473684210527
68.982,3000.0
69.044,967.741935483871
69.086,1428.5714285714284
69.104,3333.3333333333335
69.184,750.0
69.224,1500.0
69.242,3333.3333333333335
69.302,1000.0
69.324,2727.2727272727275
69.342,3333.3333333333335
69.362,3000.0
69.384,2727.2727272727275
69.484,600.0
69.504,3000.0
69.524,3000.0
69.566,1428.5714285714284
69.606,1500.0
69.644,1578.9473684210527
69.682,1578.9473684210527
69.782,600.0
69.824,1428.5714285714284
69.844,3000.0
69.864,3000.0
69.904,1500.0
69.924,3000.0
69.944,3000.0
69.962,3333.3333333333335
69.982,3000.0
70.002,3000.0
70.046,1363.6363636363637
70.064,3333.3333333333335
70.082,3333.3333333333335
70.102,3000.0
70.124,2727.2727272727275
70.144,3000.0
70.178,1764.705882352941
70.286,555.5555555555555
70.3,4285.714285714285
70.336,1666.6666666666667
70.422,697.6744186046512
70.542,500.0
70.56,3333.3333333333335
70.604,1363.6363636363637
70.644,1500.0
70.664,3000.0
70.682,3333.3333333333335
70.742,1000.0
70.782,1500.0
70.802,3000.0
70.826,2500.0
70.844,3333.3333333333335
70.862,3333.3333333333335
70.882,3000.0
70.902,3000.0
70.982,750.0
71.004,2727.2727272727275
71.022,3333.3333333333335
71.062,1500.0
71.104,1428.5714285714284
71.146,1428.5714285714284
71.184,1578.9473684210527
71.202,3333.3333333333335
71.224,2727.2727272727275
71.242,3333.3333333333335
71.284,1428.5714285714284
71.304,3000.0
71.322,3333.3333333333335
71.342,3000.0
71.4,1034.4827586206895
71.424,2500.0
71.44,3750.0
71.462,2727.2727272727275
71.484,2727.2727272727275
71.504,3000.0
71.544,1500.0
71.562,3333.3333333333335
71.584,2727.2727272727275
71.606,2727.2727272727275
71.642,1666.6666666666667
71.724,731.7073170731707
71.762,1578.9473684210527
71.798,1666.6666666666667
71.84,1428.5714285714284
71.882,1428.5714285714284
71.922,1500.0
71.94,3333.3333333333335
72.024,714.2857142857142
72.042,3333.3333333333335
72.084,1428.5714285714284
72.142,1034.4827586206895
72.164,2727.2727272727275
72.204,1500.0
72.222,3333.3333333333335
72.302,750.0
72.322,3000.0
72.344,2727.2727272727275
72.362,3333.3333333333335
72.402,1500.0
72.482,750.0
72.502,3000.0
72.522,3000.0
72.558,1666.6666666666667
72.642,714.2857142857142
72.704,967.741935483871
72.72,3750.0
72.762,1428.5714285714284
72.782,3000.0
72.802,3000.0
72.844,1428.5714285714284
72.904,1000.0
72.922,3333.3333333333335
72.944,2727.2727272727275
72.98,1666.6666666666667
73.004,2500.0
73.042,1578.9473684210527
73.084,1428.5714285714284
73.104,3000.0
73.124,3000.0
73.14,3750.0
73.162,2727.2727272727275
73.186,2500.0
73.264,769.2307692307693
73.282,3333.3333333333335
73.298,3750.0
73.344,1304.3478260869565
73.386,1428.5714285714284
73.424,1578.9473684210527
73.48,1071.4285714285713
73.5,3000.0
73.542,1428.5714285714284
73.562,3000.0
73.584,2727.2727272727275
73.622,1578.9473684210527
73.684,967.741935483871
73.704,3000.0
73.722,3333.3333333333335
73.74,3333.3333333333335
73.762,2727.2727272727275
73.782,3000.0
73.804,2727.2727272727275
73.824,3000.0
73.86,1666.6666666666667
73.882,2727.2727272727275
73.92,1578.9473684210527
74.006,697.6744186046512
74.022,3750.0
74.042,3000.0
74.078,1666.6666666666667
74.12,1428.5714285714284
74.164,1363.6363636363637
74.224,1000.0
74.24,3750.0
74.278,1578.9473684210527
74.302,2500.0
74.364,967.741935483871
74.42,1071.4285714285713
74.442,2727.2727272727275
74.464,2727.2727272727275
74.484,3000.0
74.502,3333.3333333333335
74.544,1428.5714285714284
74.6,1071.4285714285713
74.744,416.6666666666667
74.76,3750.0
74.782,2727.2727272727275
74.826,1363.6363636363637
74.864,1578.9473684210527
74.904,1500.0
74.962,1034.4827586206895
74.984,2727.2727272727275
75.0,3750.0
75.042,1428.5714285714284
75.1,1034.4827586206895
75.162,967.741935483871
75.224,967.741935483871
75.24,3750.0
75.282,1428.5714285714284
75.3,3333.3333333333335
75.32,3000.0
75.36,1500.0
75.382,2727.2727272727275
75.402,3000.0
75.422,3000.0
75.502,750.0
75.52,3333.3333333333335
75.54,3000.0
75.578,1578.9473684210527
75.66,731.7073170731707
75.72,1000.0
75.74,3000.0
75.76,3000.0
75.804,1363.6363636363637
75.842,1578.9473684210527
75.862,3000.0
75.92,1034.4827586206895
75.94,3000.0
75.962,2727.2727272727275
75.984,2727.2727272727275
76.0,3750.0
76.038,1578.9473684210527
76.062,2500.0
76.084,2727.2727272727275
76.22,441.17647058823525
76.242,2727.2727272727275
76.264,2727.2727272727275
76.3,1666.6666666666667
76.342,1428.5714285714284
76.382,1500.0
76.4,3333.3333333333335
76.5,600.0
76.564,937.5
76.582,3333.3333333333335
76.622,1500.0
76.64,3333.3333333333335
76.662,2727.2727272727275
76.682,3000.0
76.722,1500.0
76.744,2727.2727272727275
76.762,3333.3333333333335
76.782,3000.0
76.804,2727.2727272727275
76.84,1666.6666666666667
76.862,2727.2727272727275
76.94,769.2307692307693
76.962,2727.2727272727275
77.022,1000.0
77.062,1500.0
77.104,1428.5714285714284
77.162,1034.4827586206895
77.182,3000.0
77.222,1500.0
77.282,1000.0
77.304,2727.2727272727275
77.362,1034.4827586206895
77.404,1428.5714285714284
77.422,3333.3333333333335
77.442,3000.0
77.52,769.2307692307693
77.542,2727.2727272727275
77.564,2727.2727272727275
77.686,491.8032786885246
77.704,3333.3333333333335
77.72,3750.0
77.742,2727.2727272727275
77.772,2000.0
77.844,833.3333333333334
77.862,3333.3333333333335
77.902,1500.0
77.922,3000.0
77.938,3750.0
77.962,2500.0
78.04,769.2307692307693
78.058,3333.3333333333335
78.122,937.5
78.142,3000.0
78.162,3000.0
78.182,3000.0
78.24,1034.4827586206895
78.262,2727.2727272727275
78.302,1500.0
78.322,3000.0
78.34,3333.3333333333335
78.378,1578.9473684210527
78.444,909.090909090909
78.46,3750.0
78.482,2727.2727272727275
78.502,3000.0
78.536,1764.705882352941
78.622,697.6744186046512
78.722,600.0
78.82,612.2448979591836
78.9,750.0
78.922,2727.2727272727275
78.94,3333.3333333333335
78.982,1428.5714285714284
79.022,1500.0
79.04,3333.3333333333335
79.064,2500.0
79.084,3000.0
79.222,434.78260869565213
79.26,1578.9473684210527
79.306,1304.3478260869565
79.348,1428.5714285714284
79.382,1764.705882352941
79.522,428.57142857142856
79.542,3000.0
79.564,2727.2727272727275
79.582,3333.3333333333335
79.624,1428.5714285714284
79.66,1666.6666666666667
79.702,1428.5714285714284
79.724,2727.2727272727275
79.762,1578.9473684210527
79.78,3333.3333333333335
79.82,1500.0
79.938,508.4745762711865
79.98,1428.5714285714284
80.026,1304.3478260869565
80.07,1363.6363636363637
80.122,1153.8461538461538
80.14,3333.3333333333335
80.16,3000.0
80.182,2727.2727272727275
80.198,3750.0
80.218,3000.0
80.26,1428.5714285714284
80.28,3000.0
80.302,2727.2727272727275
80.322,3000.0
80.362,1500.0
80.38,3333.3333333333335
80.402,2727.2727272727275
80.422,3000.0
80.462,1500.0
80.482,3000.0
80.5,3333.3333333333335
80.52,3000.0
80.562,1428.5714285714284
